Date,home,away,Home Score,Away Score,result,Tries scored H,Tries scored A,Neutral venue,Crowds
07/12/2013,Exeter,Toulon,9,14,Away,,,0,1
07/12/2013,Northampton,Leinster,7,40,Away,,,0,1
07/12/2013,Racing 92,Harlequins,8,32,Away,,,0,1
07/12/2013,Ulster,Treviso,48,0,Home,,,0,1
07/12/2013,Zebre,Saracens,10,39,Away,,,0,1
08/12/2013,Edinburgh,Gloucester,12,23,Away,,,0,1
08/12/2013,Leicester,Montpellier,41,32,Home,,,0,1
08/12/2013,Munster,Perpignan,36,8,Home,,,0,1
08/12/2013,Toulouse,Connacht,14,16,Away,,,0,1
13/12/2013,Glasgow,Cardiff Blues,7,9,Away,,,0,1
13/12/2013,Ospreys,Castres,21,12,Home,,,0,1
14/12/2013,Connacht,Toulouse,9,37,Away,,,0,1
14/12/2013,Leinster,Northampton,9,18,Away,,,0,1
14/12/2013,Perpignan,Munster,17,18,Away,,,0,1
14/12/2013,Saracens,Zebre,64,3,Home,,,0,1
14/12/2013,Scarlets,Clermont Auvergne,13,31,Away,,,0,1
14/12/2013,Toulon,Exeter,32,20,Home,,,0,1
14/12/2013,Treviso,Ulster,3,35,Away,,,0,1
15/12/2013,Gloucester,Edinburgh,10,16,Away,,,0,1
15/12/2013,Harlequins,Racing 92,17,3,Home,,,0,1
15/12/2013,Montpellier,Leicester,14,15,Away,,,0,1
10/01/2014,Racing 92,Scarlets,13,19,Away,,,0,1
10/01/2014,Ulster,Montpellier,27,16,Home,,,0,1
11/01/2014,Connacht,Zebre,20,3,Home,,,0,1
11/01/2014,Edinburgh,Perpignan,27,16,Home,,,0,1
11/01/2014,Exeter,Glasgow,10,15,Away,,,0,1
11/01/2014,Gloucester,Munster,7,20,Away,,,0,1
11/01/2014,Harlequins,Clermont Auvergne,13,16,Away,,,0,1
11/01/2014,Toulon,Cardiff Blues,43,20,Home,,,0,1
11/01/2014,Treviso,Leicester,19,34,Away,,,0,1
12/01/2014,Castres,Leinster,22,29,Away,,,0,1
12/01/2014,Ospreys,Northampton,17,29,Away,,,0,1
12/01/2014,Toulouse,Saracens,21,11,Home,,,0,1
17/01/2014,Leinster,Ospreys,36,3,Home,,,0,1
17/01/2014,Northampton,Castres,13,3,Home,,,0,1
18/01/2014,Cardiff Blues,Exeter,13,19,Away,,,0,1
18/01/2014,Glasgow,Toulon,8,15,Away,,,0,1
18/01/2014,Leicester,Ulster,19,22,Away,,,0,1
18/01/2014,Montpellier,Treviso,24,6,Home,,,0,1
18/01/2014,Saracens,Connacht,64,6,Home,,,0,1
18/01/2014,Zebre,Toulouse,6,16,Away,,,0,1
19/01/2014,Clermont Auvergne,Racing 92,28,3,Home,,,0,1
19/01/2014,Munster,Edinburgh,38,6,Home,,,0,1
19/01/2014,Perpignan,Gloucester,18,36,Away,,,0,1
19/01/2014,Scarlets,Harlequins,20,22,Away,,,0,1
05/04/2014,Clermont Auvergne,Leicester,22,16,Home,,,0,1
05/04/2014,Munster,Toulouse,47,23,Home,,,0,1
05/04/2014,Ulster,Saracens,15,17,Away,,,0,1
06/04/2014,Toulon,Leinster,29,14,Home,,,0,1
26/04/2014,Saracens,Clermont Auvergne,46,6,Home,,,0,1
27/04/2014,Toulon,Munster,24,16,Home,,,0,1
18/05/2014,Wasps,Stade Francais,30,29,Home,,,0,1
24/05/2014,Stade Francais,Wasps,6,20,Away,,,0,1
24/05/2014,Toulon,Saracens,23,6,Home,,,0,1
17/10/2014,Harlequins,Castres,25,9,Home,,,0,1
18/10/2014,Glasgow,Bath,37,10,Home,,,0,1
18/10/2014,Leicester,Ulster,25,18,Home,,,0,1
18/10/2014,Racing 92,Northampton,20,11,Home,,,0,1
18/10/2014,Sale Sharks,Munster,26,27,Away,,,0,1
18/10/2014,Saracens,Clermont Auvergne,30,23,Home,,,0,1
19/10/2014,Leinster,Wasps,25,20,Home,,,0,1
19/10/2014,Ospreys,Treviso,42,7,Home,,,0,1
19/10/2014,Toulon,Scarlets,28,18,Home,,,0,1
19/10/2014,Toulouse,Montpellier,30,23,Home,,,0,1
24/10/2014,Munster,Saracens,14,3,Home,,,0,1
25/10/2014,Bath,Toulouse,19,21,Away,,,0,1
25/10/2014,Montpellier,Glasgow,13,15,Away,,,0,1
25/10/2014,Northampton,Ospreys,34,6,Home,,,0,1
25/10/2014,Scarlets,Leicester,15,3,Home,,,0,1
25/10/2014,Ulster,Toulon,13,23,Away,,,0,1
26/10/2014,Castres,Leinster,16,21,Away,,,0,1
26/10/2014,Clermont Auvergne,Sale Sharks,35,3,Home,,,0,1
26/10/2014,Treviso,Racing 92,10,26,Away,,,0,1
26/10/2014,Wasps,Harlequins,16,23,Away,,,0,1
05/12/2014,Montpellier,Bath,5,30,Away,,,0,1
06/12/2014,Munster,Clermont Auvergne,9,16,Away,,,0,1
06/12/2014,Ospreys,Racing 92,19,19,Draw,,,0,1
06/12/2014,Sale Sharks,Saracens,15,19,Away,,,0,1
06/12/2014,Treviso,Northampton,15,38,Away,,,0,1
06/12/2014,Ulster,Scarlets,24,9,Home,,,0,1
07/12/2014,Castres,Wasps,17,32,Away,,,0,1
07/12/2014,Harlequins,Leinster,24,18,Home,,,0,1
07/12/2014,Leicester,Toulon,25,21,Home,,,0,1
07/12/2014,Toulouse,Glasgow,19,11,Home,,,0,1
12/12/2014,Bath,Montpellier,32,12,Home,,,0,1
13/12/2014,Glasgow,Toulouse,9,12,Away,,,0,1
13/12/2014,Leinster,Harlequins,14,13,Home,,,0,1
13/12/2014,Northampton,Treviso,67,0,Home,,,0,1
13/12/2014,Racing 92,Ospreys,18,14,Home,,,0,1
13/12/2014,Saracens,Sale Sharks,28,15,Home,,,0,1
13/12/2014,Toulon,Leicester,23,8,Home,,,0,1
14/12/2014,Clermont Auvergne,Munster,26,19,Home,,,0,1
14/12/2014,Scarlets,Ulster,22,13,Home,,,0,1
14/12/2014,Wasps,Castres,44,17,Home,,,0,1
16/01/2015,Leicester,Scarlets,40,23,Home,,,0,1
17/01/2015,Harlequins,Wasps,3,23,Away,,,0,1
17/01/2015,Leinster,Castres,50,8,Home,,,0,1
17/01/2015,Sale Sharks,Clermont Auvergne,13,22,Away,,,0,1
17/01/2015,Saracens,Munster,33,10,Home,,,0,1
17/01/2015,Toulon,Ulster,60,22,Home,,,0,1
18/01/2015,Glasgow,Montpellier,21,10,Home,,,0,1
18/01/2015,Ospreys,Northampton,9,20,Away,,,0,1
18/01/2015,Racing 92,Treviso,53,7,Home,,,0,1
18/01/2015,Toulouse,Bath,18,35,Away,,,0,1
24/01/2015,Castres,Harlequins,19,47,Away,,,0,1
24/01/2015,Northampton,Racing 92,8,32,Away,,,0,1
24/01/2015,Scarlets,Toulon,3,26,Away,,,0,1
24/01/2015,Treviso,Ospreys,23,20,Home,,,0,1
24/01/2015,Ulster,Leicester,26,7,Home,,,0,1
24/01/2015,Wasps,Leinster,20,20,Draw,,,0,1
25/01/2015,Bath,Glasgow,20,15,Home,,,0,1
25/01/2015,Clermont Auvergne,Saracens,18,6,Home,,,0,1
25/01/2015,Montpellier,Toulouse,27,26,Home,,,0,1
25/01/2015,Munster,Sale Sharks,65,10,Home,,,0,1
04/04/2015,Clermont Auvergne,Northampton,37,5,Home,,,0,1
04/04/2015,Leinster,Bath,18,15,Home,,,0,1
05/04/2015,Racing 92,Saracens,11,12,Away,,,0,1
05/04/2015,Toulon,Wasps,32,18,Home,,,0,1
18/04/2015,Clermont Auvergne,Saracens,13,9,Home,,,0,1
19/04/2015,Toulon,Leinster,25,20,Home,,,0,1
02/05/2015,Clermont Auvergne,Toulon,18,24,Away,,,0,1
24/05/2015,Gloucester,Connacht,40,32,Home,,,0,1
31/05/2015,Gloucester,Bordeaux Begles,22,23,Away,,,0,1
13/11/2015,Leicester,Stade Francais,33,20,Home,,,0,1
14/11/2015,Munster,Treviso,32,7,Home,,,0,1
14/11/2015,Northampton,Scarlets,15,11,Home,,,0,1
14/11/2015,Saracens,Toulouse,32,7,Home,,,0,1
15/11/2015,Leinster,Wasps,6,33,Away,,,0,1
15/11/2015,Ospreys,Exeter,25,13,Home,,,0,1
20/11/2015,Ulster,Saracens,9,27,Away,,,0,1
21/11/2015,Bath,Leinster,19,16,Home,,,0,1
21/11/2015,Exeter,Bordeaux Begles,34,19,Home,,,0,1
21/11/2015,Glasgow,Northampton,15,26,Away,,,0,1
21/11/2015,Scarlets,Racing 92,12,29,Away,,,0,1
21/11/2015,Toulouse,Oyonnax,24,18,Home,,,0,1
21/11/2015,Treviso,Leicester,3,36,Away,,,0,1
22/11/2015,Clermont Auvergne,Ospreys,34,29,Home,,,0,1
22/11/2015,Wasps,Toulon,32,6,Home,,,0,1
11/12/2015,Ulster,Toulouse,38,0,Home,,,0,1
12/12/2015,Exeter,Clermont Auvergne,31,14,Home,,,0,1
12/12/2015,Glasgow,Scarlets,43,6,Home,,,0,1
12/12/2015,Munster,Leicester,19,31,Away,,,0,1
12/12/2015,Ospreys,Bordeaux Begles,19,16,Home,,,0,1
12/12/2015,Racing 92,Northampton,33,3,Home,,,0,1
12/12/2015,Treviso,Stade Francais,17,50,Away,,,0,1
13/12/2015,Oyonnax,Saracens,10,45,Away,,,0,1
13/12/2015,Toulon,Leinster,24,9,Home,,,0,1
13/12/2015,Wasps,Bath,23,25,Away,,,0,1
18/12/2015,Northampton,Racing 92,9,9,Draw,,,0,1
19/12/2015,Bath,Wasps,10,36,Away,,,0,1
19/12/2015,Bordeaux Begles,Ospreys,33,27,Home,,,0,1
19/12/2015,Leinster,Toulon,16,20,Away,,,0,1
19/12/2015,Saracens,Oyonnax,55,13,Home,,,0,1
19/12/2015,Scarlets,Glasgow,6,9,Away,,,0,1
19/12/2015,Stade Francais,Treviso,40,14,Home,,,0,1
20/12/2015,Clermont Auvergne,Exeter,42,10,Home,,,0,1
20/12/2015,Leicester,Munster,17,6,Home,,,0,1
20/12/2015,Toulouse,Ulster,23,25,Away,,,0,1
08/01/2016,Bordeaux Begles,Clermont Auvergne,10,28,Away,,,0,1
09/01/2016,Racing 92,Glasgow,34,10,Home,,,0,1
09/01/2016,Stade Francais,Munster,27,7,Home,,,0,1
10/01/2016,Oyonnax,Ulster,23,24,Away,,,0,1
10/01/2016,Toulon,Bath,12,9,Home,,,0,1
15/01/2016,Ospreys,Clermont Auvergne,21,13,Home,,,0,1
16/01/2016,Bordeaux Begles,Exeter,34,27,Home,,,0,1
16/01/2016,Leicester,Treviso,47,7,Home,,,0,1
16/01/2016,Leinster,Bath,25,11,Home,,,0,1
16/01/2016,Munster,Stade Francais,26,13,Home,,,0,1
16/01/2016,Oyonnax,Toulouse,32,14,Home,,,0,1
16/01/2016,Saracens,Ulster,33,17,Home,,,0,1
17/01/2016,Northampton,Glasgow,19,15,Home,,,0,1
17/01/2016,Racing 92,Scarlets,64,14,Home,,,0,1
17/01/2016,Toulon,Wasps,15,11,Home,,,0,1
23/01/2016,Bath,Toulon,14,19,Away,,,0,1
23/01/2016,Glasgow,Racing 92,22,5,Home,,,0,1
23/01/2016,Scarlets,Northampton,10,22,Away,,,0,1
23/01/2016,Toulouse,Saracens,17,28,Away,,,0,1
23/01/2016,Ulster,Oyonnax,56,3,Home,,,0,1
23/01/2016,Wasps,Leinster,51,10,Home,,,0,1
24/01/2016,Clermont Auvergne,Bordeaux Begles,28,37,Away,,,0,1
24/01/2016,Exeter,Ospreys,33,17,Home,,,0,1
24/01/2016,Stade Francais,Leicester,36,21,Home,,,0,1
24/01/2016,Treviso,Munster,5,28,Away,,,0,1
09/04/2016,Saracens,Northampton,29,20,Home,,,0,1
09/04/2016,Wasps,Exeter,25,24,Home,,,0,1
10/04/2016,Leicester,Stade Francais,41,13,Home,,,0,1
10/04/2016,Racing 92,Toulon,19,16,Home,,,0,1
23/04/2016,Saracens,Wasps,24,17,Home,,,0,1
24/04/2016,Leicester,Racing 92,16,19,Away,,,0,1
14/05/2016,Racing 92,Saracens,9,21,Away,,,0,1
14/10/2016,Glasgow,Leicester,42,13,Home,,,0,1
15/10/2016,Connacht,Toulouse,23,21,Home,,,0,1
15/10/2016,Leinster,Castres,33,15,Home,,,0,1
15/10/2016,Northampton,Montpellier,16,14,Home,,,0,1
15/10/2016,Scarlets,Sale Sharks,28,11,Home,,,0,1
15/10/2016,Toulon,Saracens,23,31,Away,,,0,1
15/10/2016,Wasps,Zebre,82,14,Home,,,0,1
16/10/2016,Bordeaux Begles,Ulster,28,13,Home,,,0,1
16/10/2016,Exeter,Clermont Auvergne,8,35,Away,,,0,1
21/10/2016,Sale Sharks,Toulon,5,15,Away,,,0,1
22/10/2016,Castres,Northampton,41,7,Home,,,0,1
22/10/2016,Clermont Auvergne,Bordeaux Begles,49,33,Home,,,0,1
22/10/2016,Munster,Glasgow,38,17,Home,,,0,1
22/10/2016,Saracens,Scarlets,44,26,Home,,,0,1
22/10/2016,Ulster,Exeter,19,18,Home,,,0,1
23/10/2016,Leicester,Racing 92,27,17,Home,,,0,1
23/10/2016,Montpellier,Leinster,22,16,Home,,,0,1
23/10/2016,Toulouse,Wasps,20,20,Draw,,,0,1
23/10/2016,Zebre,Connacht,7,52,Away,,,0,1
09/12/2016,Northampton,Leinster,10,37,Away,,,0,1
10/12/2016,Munster,Leicester,38,0,Home,,,0,1
10/12/2016,Racing 92,Glasgow,14,23,Away,,,0,1
10/12/2016,Saracens,Sale Sharks,50,3,Home,,,0,1
10/12/2016,Ulster,Clermont Auvergne,39,32,Home,,,0,1
10/12/2016,Zebre,Toulouse,6,36,Away,,,0,1
11/12/2016,Exeter,Bordeaux Begles,7,13,Away,,,0,1
11/12/2016,Montpellier,Castres,32,14,Home,,,0,1
11/12/2016,Toulon,Scarlets,31,20,Home,,,0,1
11/12/2016,Wasps,Connacht,32,17,Home,,,0,1
16/12/2016,Glasgow,Racing 92,23,7,Home,,,0,1
17/12/2016,Bordeaux Begles,Exeter,12,20,Away,,,0,1
17/12/2016,Connacht,Wasps,20,18,Home,,,0,1
17/12/2016,Leicester,Munster,18,16,Home,,,0,1
17/12/2016,Leinster,Northampton,60,13,Home,,,0,1
17/12/2016,Toulouse,Zebre,54,15,Home,,,0,1
18/12/2016,Castres,Montpellier,29,23,Home,,,0,1
18/12/2016,Clermont Auvergne,Ulster,38,19,Home,,,0,1
18/12/2016,Sale Sharks,Saracens,10,24,Away,,,0,1
18/12/2016,Scarlets,Toulon,22,21,Home,,,0,1
07/01/2017,Racing 92,Munster,7,32,Away,,,0,1
13/01/2017,Leinster,Montpellier,57,3,Home,,,0,1
14/01/2017,Connacht,Zebre,66,21,Home,,,0,1
14/01/2017,Glasgow,Munster,12,14,Away,,,0,1
14/01/2017,Northampton,Castres,28,21,Home,,,0,1
14/01/2017,Racing 92,Leicester,34,3,Home,,,0,1
14/01/2017,Wasps,Toulouse,17,14,Home,,,0,1
15/01/2017,Bordeaux Begles,Clermont Auvergne,6,9,Away,,,0,1
15/01/2017,Exeter,Ulster,31,19,Home,,,0,1
15/01/2017,Scarlets,Saracens,22,22,Draw,,,0,1
15/01/2017,Toulon,Sale Sharks,27,12,Home,,,0,1
20/01/2017,Castres,Leinster,24,24,Draw,,,0,1
20/01/2017,Montpellier,Northampton,26,17,Home,,,0,1
21/01/2017,Clermont Auvergne,Exeter,48,26,Home,,,0,1
21/01/2017,Leicester,Glasgow,0,43,Away,,,0,1
21/01/2017,Munster,Racing 92,22,10,Home,,,0,1
21/01/2017,Sale Sharks,Scarlets,25,23,Home,,,0,1
21/01/2017,Saracens,Toulon,10,3,Home,,,0,1
21/01/2017,Ulster,Bordeaux Begles,22,26,Away,,,0,1
22/01/2017,Toulouse,Connacht,19,10,Home,,,0,1
22/01/2017,Zebre,Wasps,27,41,Away,,,0,1
01/04/2017,Leinster,Wasps,32,17,Home,,,0,1
01/04/2017,Munster,Toulouse,41,16,Home,,,0,1
02/04/2017,Clermont Auvergne,Toulon,29,9,Home,,,0,1
02/04/2017,Saracens,Glasgow,38,13,Home,,,0,1
22/04/2017,Munster,Saracens,10,26,Away,,,0,1
23/04/2017,Clermont Auvergne,Leinster,27,22,Home,,,0,1
13/05/2017,Saracens,Clermont Auvergne,28,17,Home,,,0,1
19/05/2017,Stade Francais,Cardiff Blues,46,21,Home,,,0,1
20/05/2017,Northampton,Connacht,21,15,Home,,,0,1
26/05/2017,Northampton,Stade Francais,23,22,Home,,,0,1
13/10/2017,Ulster,Wasps,19,9,Home,,,0,1
14/10/2017,Bath,Treviso,23,0,Home,,,0,1
14/10/2017,Exeter,Glasgow,24,15,Home,,,0,1
14/10/2017,Harlequins,La Rochelle,27,34,Away,,,0,1
14/10/2017,Leinster,Montpellier,24,17,Home,,,0,1
14/10/2017,Racing 92,Leicester,22,18,Home,,,0,1
15/10/2017,Castres,Munster,17,17,Draw,,,0,1
15/10/2017,Northampton,Saracens,13,57,Away,,,0,1
15/10/2017,Ospreys,Clermont Auvergne,21,26,Away,,,0,1
15/10/2017,Toulon,Scarlets,21,20,Home,,,0,1
20/10/2017,Scarlets,Bath,13,18,Away,,,0,1
21/10/2017,Clermont Auvergne,Northampton,24,7,Home,,,0,1
21/10/2017,Glasgow,Leinster,18,34,Away,,,0,1
21/10/2017,Leicester,Castres,54,29,Home,,,0,1
21/10/2017,Munster,Racing 92,14,7,Home,,,0,1
21/10/2017,Saracens,Ospreys,36,34,Home,,,0,1
21/10/2017,Treviso,Toulon,29,30,Away,,,0,1
22/10/2017,La Rochelle,Ulster,41,17,Home,,,0,1
22/10/2017,Montpellier,Exeter,24,27,Away,,,0,1
22/10/2017,Wasps,Harlequins,41,10,Home,,,0,1
08/12/2017,Glasgow,Montpellier,22,29,Away,,,0,1
09/12/2017,Castres,Racing 92,16,13,Home,,,0,1
09/12/2017,Munster,Leicester,33,10,Home,,,0,1
09/12/2017,Northampton,Ospreys,32,43,Away,,,0,1
09/12/2017,Scarlets,Treviso,33,28,Home,,,0,1
09/12/2017,Toulon,Bath,24,20,Home,,,0,1
10/12/2017,Exeter,Leinster,8,18,Away,,,0,1
10/12/2017,Harlequins,Ulster,5,17,Away,,,0,1
10/12/2017,La Rochelle,Wasps,49,29,Home,,,0,1
11/12/2017,Saracens,Clermont Auvergne,14,46,Away,,,0,1
15/12/2017,Ulster,Harlequins,52,24,Home,,,0,1
16/12/2017,Bath,Toulon,26,21,Home,,,0,1
16/12/2017,Leinster,Exeter,22,17,Home,,,0,1
16/12/2017,Montpellier,Glasgow,36,26,Home,,,0,1
16/12/2017,Racing 92,Castres,29,7,Home,,,0,1
16/12/2017,Treviso,Scarlets,12,31,Away,,,0,1
17/12/2017,Clermont Auvergne,Saracens,24,21,Home,,,0,1
17/12/2017,Leicester,Munster,16,25,Away,,,0,1
17/12/2017,Ospreys,Northampton,32,15,Home,,,0,1
17/12/2017,Wasps,La Rochelle,21,3,Home,,,0,1
12/01/2018,Bath,Scarlets,17,35,Away,,,0,1
13/01/2018,Exeter,Montpellier,41,10,Home,,,0,1
13/01/2018,Harlequins,Wasps,33,28,Home,,,0,1
13/01/2018,Northampton,Clermont Auvergne,34,21,Home,,,0,1
13/01/2018,Ospreys,Saracens,15,15,Draw,,,0,1
13/01/2018,Ulster,La Rochelle,20,13,Home,,,0,1
14/01/2018,Castres,Leicester,39,0,Home,,,0,1
14/01/2018,Leinster,Glasgow,55,19,Home,,,0,1
14/01/2018,Racing 92,Munster,34,30,Home,,,0,1
14/01/2018,Toulon,Treviso,36,0,Home,,,0,1
20/01/2018,Clermont Auvergne,Ospreys,24,7,Home,,,0,1
20/01/2018,Glasgow,Exeter,28,21,Home,,,0,1
20/01/2018,Montpellier,Leinster,14,23,Away,,,0,1
20/01/2018,Saracens,Northampton,62,14,Home,,,0,1
20/01/2018,Scarlets,Toulon,30,27,Home,,,0,1
20/01/2018,Treviso,Bath,28,47,Away,,,0,1
21/01/2018,La Rochelle,Harlequins,16,7,Home,,,0,1
21/01/2018,Leicester,Racing 92,20,23,Away,,,0,1
21/01/2018,Munster,Castres,48,3,Home,,,0,1
21/01/2018,Wasps,Ulster,26,7,Home,,,0,1
30/03/2018,Scarlets,La Rochelle,29,17,Home,,,0,1
31/03/2018,Munster,Toulon,20,19,Home,,,0,1
01/04/2018,Clermont Auvergne,Racing 92,17,28,Away,,,0,1
01/04/2018,Leinster,Saracens,30,19,Home,,,0,1
21/04/2018,Leinster,Scarlets,38,16,Home,,,0,1
22/04/2018,Racing 92,Munster,27,22,Home,,,0,1
12/05/2018,Leinster,Racing 92,15,12,Home,,,0,1
12/10/2018,Leinster,Wasps,52,3,Home,,,0,1
13/10/2018,Bath,Toulouse,20,22,Away,,,0,1
13/10/2018,Exeter,Munster,10,10,Draw,,,0,1
13/10/2018,Montpellier,Edinburgh,21,15,Home,,,0,1
13/10/2018,Scarlets,Racing 92,13,14,Away,,,0,1
13/10/2018,Ulster,Leicester,24,10,Home,,,0,1
14/10/2018,Glasgow,Saracens,3,13,Away,,,0,1
14/10/2018,Gloucester,Castres,19,14,Home,,,0,1
14/10/2018,Lyon,Cardiff Blues,21,30,Away,,,0,1
14/10/2018,Toulon,Newcastle,25,26,Away,,,0,1
19/10/2018,Leicester,Scarlets,45,27,Home,,,0,1
20/10/2018,Castres,Exeter,29,25,Home,,,0,1
20/10/2018,Edinburgh,Toulon,40,14,Home,,,0,1
20/10/2018,Munster,Gloucester,36,22,Home,,,0,1
20/10/2018,Racing 92,Ulster,44,12,Home,,,0,1
20/10/2018,Saracens,Lyon,29,10,Home,,,0,1
20/10/2018,Wasps,Bath,35,35,Draw,,,0,1
21/10/2018,Cardiff Blues,Glasgow,12,29,Away,,,0,1
21/10/2018,Newcastle,Montpellier,23,20,Home,,,0,1
21/10/2018,Toulouse,Leinster,28,27,Home,,,0,1
07/12/2018,Edinburgh,Newcastle,31,13,Home,,,0,1
07/12/2018,Scarlets,Ulster,24,25,Away,,,0,1
08/12/2018,Bath,Leinster,10,17,Away,,,0,1
08/12/2018,Exeter,Gloucester,19,27,Away,,,0,1
08/12/2018,Lyon,Glasgow,22,42,Away,,,0,1
08/12/2018,Toulon,Montpellier,38,28,Home,,,0,1
08/12/2018,Wasps,Toulouse,16,24,Away,,,0,1
09/12/2018,Munster,Castres,30,5,Home,,,0,1
09/12/2018,Racing 92,Leicester,36,26,Home,,,0,1
09/12/2018,Saracens,Cardiff Blues,51,25,Home,,,0,1
14/12/2018,Gloucester,Exeter,17,29,Away,,,0,1
14/12/2018,Ulster,Scarlets,30,15,Home,,,0,1
15/12/2018,Cardiff Blues,Saracens,14,26,Away,,,0,1
15/12/2018,Castres,Munster,13,12,Home,,,0,1
15/12/2018,Glasgow,Lyon,21,10,Home,,,0,1
15/12/2018,Leinster,Bath,42,15,Home,,,0,1
15/12/2018,Toulouse,Wasps,42,27,Home,,,0,1
16/12/2018,Leicester,Racing 92,11,34,Away,,,0,1
16/12/2018,Montpellier,Toulon,34,13,Home,,,0,1
16/12/2018,Newcastle,Edinburgh,8,21,Away,,,0,1
11/01/2019,Gloucester,Munster,15,41,Away,,,0,1
12/01/2019,Bath,Wasps,18,16,Home,,,0,1
12/01/2019,Leinster,Toulouse,29,13,Home,,,0,1
12/01/2019,Montpellier,Newcastle,45,8,Home,,,0,1
12/01/2019,Scarlets,Leicester,33,10,Home,,,0,1
12/01/2019,Toulon,Edinburgh,17,28,Away,,,0,1
12/01/2019,Ulster,Racing 92,26,22,Home,,,0,1
13/01/2019,Exeter,Castres,34,12,Home,,,0,1
13/01/2019,Glasgow,Cardiff Blues,33,24,Home,,,0,1
13/01/2019,Lyon,Saracens,10,28,Away,,,0,1
18/01/2019,Edinburgh,Montpellier,19,10,Home,,,0,1
18/01/2019,Newcastle,Toulon,24,27,Away,,,0,1
19/01/2019,Cardiff Blues,Lyon,33,14,Home,,,0,1
19/01/2019,Castres,Gloucester,24,22,Home,,,0,1
19/01/2019,Leicester,Ulster,13,14,Away,,,0,1
19/01/2019,Munster,Exeter,9,7,Home,,,0,1
19/01/2019,Racing 92,Scarlets,46,33,Home,,,0,1
19/01/2019,Saracens,Glasgow,38,19,Home,,,0,1
20/01/2019,Toulouse,Bath,20,17,Home,,,0,1
20/01/2019,Wasps,Leinster,19,37,Away,,,0,1
30/03/2019,Edinburgh,Munster,13,17,Away,,,0,1
30/03/2019,Leinster,Ulster,21,18,Home,,,0,1
30/03/2019,Saracens,Glasgow,56,27,Home,,,0,1
31/03/2019,Racing 92,Toulouse,21,22,Away,,,0,1
20/04/2019,Saracens,Munster,32,16,Home,,,0,1
21/04/2019,Leinster,Toulouse,30,12,Home,,,0,1
11/05/2019,Saracens,Leinster,20,10,Home,,,0,1
15/11/2019,Gloucester,Toulouse,20,25,Away,,,0,1
16/11/2019,Bath,Ulster,16,17,Away,,,0,1
16/11/2019,Clermont Auvergne,Harlequins,53,21,Home,,,0,1
16/11/2019,Glasgow,Sale Sharks,13,7,Home,,,0,1
16/11/2019,La Rochelle,Exeter,12,31,Away,,,0,1
16/11/2019,Leinster,Treviso,33,19,Home,,,0,1
16/11/2019,Ospreys,Munster,13,32,Away,,,0,1
17/11/2019,Connacht,Montpellier,23,20,Home,,,0,1
17/11/2019,Northampton,Lyon,25,14,Home,,,0,1
17/11/2019,Racing 92,Saracens,30,10,Home,,,0,1
22/11/2019,Ulster,Clermont Auvergne,18,13,Home,,,0,1
23/11/2019,Exeter,Glasgow,34,18,Home,,,0,1
23/11/2019,Harlequins,Bath,15,9,Home,,,0,1
23/11/2019,Lyon,Leinster,6,13,Away,,,0,1
23/11/2019,Munster,Racing 92,21,21,Draw,,,0,1
23/11/2019,Saracens,Ospreys,44,3,Home,,,0,1
23/11/2019,Toulouse,Connacht,32,17,Home,,,0,1
23/11/2019,Treviso,Northampton,32,35,Away,,,0,1
24/11/2019,Montpellier,Gloucester,30,27,Home,,,0,1
24/11/2019,Sale Sharks,La Rochelle,25,15,Home,,,0,1
06/12/2019,Bath,Clermont Auvergne,17,34,Away,,,0,1
07/12/2019,La Rochelle,Glasgow,24,27,Away,,,0,1
07/12/2019,Lyon,Treviso,28,0,Home,,,0,1
07/12/2019,Munster,Saracens,10,3,Home,,,0,1
07/12/2019,Northampton,Leinster,16,43,Away,,,0,1
07/12/2019,Ospreys,Racing 92,19,40,Away,,,0,1
07/12/2019,Ulster,Harlequins,25,24,Home,,,0,1
08/12/2019,Gloucester,Connacht,26,17,Home,,,0,1
08/12/2019,Sale Sharks,Exeter,20,22,Away,,,0,1
08/12/2019,Toulouse,Montpellier,23,9,Home,,,0,1
13/12/2019,Harlequins,Ulster,10,34,Away,,,0,1
13/12/2019,Racing 92,Ospreys,40,27,Home,,,0,1
14/12/2019,Connacht,Gloucester,27,24,Home,,,0,1
14/12/2019,Glasgow,La Rochelle,7,12,Away,,,0,1
14/12/2019,Leinster,Northampton,50,21,Home,,,0,1
14/12/2019,Montpellier,Toulouse,18,26,Away,,,0,1
14/12/2019,Saracens,Munster,15,6,Home,,,0,1
14/12/2019,Treviso,Lyon,25,22,Home,,,0,1
15/12/2019,Clermont Auvergne,Bath,52,26,Home,,,0,1
15/12/2019,Exeter,Sale Sharks,35,10,Home,,,0,1
10/01/2020,Bath,Harlequins,19,25,Away,,,0,1
10/01/2020,La Rochelle,Sale Sharks,30,23,Home,,,0,1
11/01/2020,Clermont Auvergne,Ulster,29,13,Home,,,0,1
11/01/2020,Connacht,Toulouse,7,21,Away,,,0,1
11/01/2020,Glasgow,Exeter,31,31,Draw,,,0,1
11/01/2020,Gloucester,Montpellier,29,6,Home,,,0,1
11/01/2020,Ospreys,Saracens,15,22,Away,,,0,1
12/01/2020,Leinster,Lyon,42,14,Home,,,0,1
12/01/2020,Northampton,Treviso,33,20,Home,,,0,1
12/01/2020,Racing 92,Munster,39,22,Home,,,0,1
